{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Kingdom', 'name': 'Bacteria', 'quantity': '82.57763090965415'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB54309', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB14947', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB14128', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB15233', 'quantity': '0.240906109115392'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB13972', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB12106', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB14925', 'quantity': '0.0021080627920944'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB14317', 'quantity': '0.0008762927684784'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB6267', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB98325', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB14199', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB79833', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB4406', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB58424', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB14196', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB14263', 'quantity': '0.0420207183224164'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB15213', 'quantity': '0.045889633564378'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB4143', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB15207', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB28999', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB14262', 'quantity': '0.0248668740338045'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB19444', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB6338', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB6564', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB6422', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Class', 'name': 'CFGB4425', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Class', 'name': 'CFGB8294', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Class', 'name': 'CFGB3071', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Class', 'name': 'CFGB11916', 'quantity': '0.0040094527614345'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Class', 'name': 'CFGB73185', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Class', 'name': 'CFGB16911', 'quantity': '0.0017939201015078'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Class', 'name': 'CFGB51922', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Class', 'name': 'CFGB1800', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Class', 'name': 'CFGB2917', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Class', 'name': 'CFGB10325', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Order', 'name': 'OFGB4425', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Order', 'name': 'OFGB8294', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Order', 'name': 'OFGB3071', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Order', 'name': 'OFGB11916', 'quantity': '0.0040094527614345'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Order', 'name': 'OFGB73185', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Order', 'name': 'OFGB16911', 'quantity': '0.0017939201015078'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Order', 'name': 'OFGB51922', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Order', 'name': 'OFGB1800', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Order', 'name': 'OFGB2917', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Order', 'name': 'OFGB10325', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Family', 'name': 'FGB4425', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Family', 'name': 'FGB8294', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Family', 'name': 'FGB3071', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Family', 'name': 'FGB11916', 'quantity': '0.0040094527614345'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Family', 'name': 'FGB73185', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Family', 'name': 'FGB16911', 'quantity': '0.0017939201015078'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Family', 'name': 'FGB51922', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Family', 'name': 'FGB1800', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Family', 'name': 'FGB2917', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Family', 'name': 'FGB10325', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB1146', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB1511', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB3213', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'Parolsenella', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB1503', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB9328', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB9176', 'quantity': '1.4320442557778696'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB70869', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB9737', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB3353', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB9778', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB9088', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB6608', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB4564', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB4702', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB9628', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB34540', 'quantity': '0.0040094527614345'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB9785', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB4554', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB49418', 'quantity': '0.0017939201015078'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB9606', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB31790', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB34197', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB9589', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB9262', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB13818', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB9238', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB4586', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB4667', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'Segatella_copri', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB1146_SGB1472', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB1511_SGB2091', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB3213_SGB4243', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'Parolsenella_catena', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB1503_SGB2083', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'Lachnospira_SGB5083', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB9328_SGB14291', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB3306_SGB4372', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'Senegalimassilia_faecalis', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB9176_SGB14114', 'quantity': '1.4320442557778696'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'Megasphaera_sp_DJF_B143', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB70869_SGB2145', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB9737_SGB15309', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB3353_SGB4437', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB9778_SGB15398', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB9088_SGB14017', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB6608_SGB9342', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB4564_SGB6302', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB4702_SGB6509', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB9628_SGB15082', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB34540_SGB54300', 'quantity': '0.0040094527614345'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB9785_SGB15408', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB4558_SGB6290', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB4554_SGB6285', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB9786_SGB15409', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB49418_SGB69331', 'quantity': '0.0017939201015078'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB9606_SGB15038', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB34197_SGB53486', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB9589_SGB15011', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB9262_SGB14210', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB31790_SGB47293', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB13818_SGB6606', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB9238_SGB14180', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB4586_SGB6343', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB31790_SGB45159', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB4667_SGB6456', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'Adlercreutzia_sp_DSM_108611', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB1626', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB1472', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB2091', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB4243', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB14379', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB2083', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB5083', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB4184', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB14291', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB4372', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB5058', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB14822', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB14114', 'quantity': '1.4320442557778696'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB5852', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB2145', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB15309_group', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB4437', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB15398', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB14017', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB9342', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB6302', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB6509', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB15082', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB54300', 'quantity': '0.0040094527614345'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB15408', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB6290', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB6285', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB15409', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB69331', 'quantity': '0.0017939201015078'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB15038', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB15011', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB53486', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB14210', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB47293', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB6606', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB14180', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB6343', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB45159', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB6456', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Strain', 'name': 'SGB86230', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Class', 'name': 'CFGB79251', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Class', 'name': 'CFGB79326', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Class', 'name': 'CFGB11739', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Class', 'name': 'CFGB1538', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Order', 'name': 'OFGB79251', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Order', 'name': 'OFGB79326', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Order', 'name': 'OFGB11739', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Order', 'name': 'OFGB1538', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Family', 'name': 'FGB79251', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Family', 'name': 'FGB79326', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Family', 'name': 'FGB11739', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Family', 'name': 'FGB1538', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB4687', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB9668', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB43675', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB3139', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB3816', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB9634', 'quantity': '0.0382840736870176'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB2999', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB34231', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB9613', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB3892', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB9779', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB9046', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Genus', 'name': 'GGB45600', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB4687_SGB6484', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB9668_SGB15165', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB4559_SGB6293', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB43675_SGB61016', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB3139_SGB4152', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB4567_SGB6307', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB3816_SGB5181', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB9634_SGB15093', 'quantity': '0.0368042962760964'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB2999_SGB3990', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'Eubacteriales_unclassified_SGB15148', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'Flavonifractor_sp_An135', 'quantity': '0.0'}
{'tool': 'MetaPhlAn', 'sample': 'TEC31T0_output', 'depth': 'Species', 'name': 'GGB34231_SGB47113', 'quantity': '0.0'}
